University Name,Name,Subject,Publications,Avg Co-Author
University of Tokyo ,Kenjiro Taura,"hpc,db",1,0.2
Max Planck Society ,Bernhard Schölkopf [IS],ml,181,45.8
Max Planck Society ,Bernt Schiele [INF],vision,144,37.9
Max Planck Society ,Michael J. Black [IS],vision,135,38.5
Max Planck Society ,Christian Theobalt [INF],vision,102,20.4
Max Planck Society ,Gerhard Weikum [INF],"nlp,web+ir",52,14.9
Max Planck Society ,Adish Singla [SWS],"ml,ai",37,9.5
Max Planck Society ,Adish Singla [SWS],"ml,ai",37,9.5
Max Planck Society ,Moritz Hardt,ml,24,6.7
Max Planck Society ,Manuel Gomez-Rodriguez [SWS],ml,23,6.8
Max Planck Society ,Gilles Barthe [SP],security,2,0.6
Max Planck Society ,Gilles Barthe [SP],security,2,0.6
Max Planck Society ,Kurt Mehlhorn [INF],theory,2,0.4
Max Planck Society ,Eugene W. Myers [CBG],vision,2,0.3
Northeastern University ,Yun Fu 0001,"ai,vision",101,26.7
Northeastern University ,Yun Fu 0001,"ai,vision",101,26.7
Northeastern University ,Yanzhi Wang,eda,34,4.1
Northeastern University ,Byron C. Wallace,nlp,30,8.8
Northeastern University ,Xue Lin,"ai,eda",28,4.2
Northeastern University ,Xue Lin,"ai,eda",28,4.2
Northeastern University ,Ehsan Elhamifar,vision,27,13.3
Northeastern University ,Jennifer G. Dy,ml,21,5.9
Northeastern University ,Huy L. Nguyen,theory,18,6.6
Northeastern University ,David A. Smith,nlp,17,7.7
Northeastern University ,Christopher Amato,"robotics,ai",15,4.8
Northeastern University ,Christopher Amato,"robotics,ai",15,4.8
Northeastern University ,Javed A. Aslam,"ml,nlp",13,4.2
Northeastern University ,Javed A. Aslam,"ml,nlp",13,4.2
Northeastern University ,David Bau,vision,12,2.6
Northeastern University ,Jonathan R. Ullman,"ml,theory",12,2.9
Northeastern University ,Jonathan R. Ullman,"ml,theory",12,2.9
Northeastern University ,Huaizu Jiang,vision,11,1.9
Northeastern University ,Huaizu Jiang,vision,11,1.9
Northeastern University ,Paul Hand,ml,8,2.5
Northeastern University ,Hongyang R. Zhang,ml,8,2.5
Northeastern University ,David Lazer,"nlp,web+ir,metrics",6,1.4
Northeastern University ,Stratis Ioannidis,"ml,security,metrics",5,1.1
Northeastern University ,Stratis Ioannidis,"ml,security,metrics",5,1.1
Northeastern University ,Stratis Ioannidis,"ml,security,metrics",5,1.1
Northeastern University ,"Predrag Radivojac ai,comp.",bio,5,1.4
Northeastern University ,Wolfgang Gatterbauer,db,4,1.9
Northeastern University ,Stacy Marsella,hci,4,1.7
Northeastern University ,Lawson L. S. Wong,robotics,4,0.8
Northeastern University ,Arjun Guha,"pl,ai",3,1.0
Northeastern University ,Robert Platt Jr.,robotics,3,0.9
Northeastern University ,Engin Kirda,security,3,0.7
Northeastern University ,Engin Kirda,security,3,0.7
Northeastern University ,Mirek Riedewald,db,3,0.7
Northeastern University ,Saiph Savage,"web+ir,hci",3,0.7
Northeastern University ,Soheil Behnezhad,theory,2,0.3
Northeastern University ,Mahsa Derakhshan,"theory,ecom",2,0.3
Northeastern University ,Alina Oprea,security,2,0.5
Northeastern University ,Alina Oprea,security,2,0.5
Northeastern University ,Hanumant Singh,robotics,2,0.5
Northeastern University ,David R. Kaeli,eda,1,0.1
Northeastern University ,Cristina Nita-Rotaru,security,1,0.3
Northeastern University ,Cristina Nita-Rotaru,security,1,0.3
Northeastern University ,Taskin Padir,robotics,1,0.3
Northeastern University ,William K. Robertson,security,1,0.2
Northeastern University ,William K. Robertson,security,1,0.2
Northeastern University ,Abhi Shelat,security,1,0.5
Northeastern University ,Abhi Shelat,security,1,0.5
University of Southern California ,Xiang Ren 0001,nlp,71,13.8
University of Southern California ,Ramakant Nevatia,vision,69,26.1
University of Southern California ,Fei Sha,"ml,vision",61,18.1
University of Southern California ,Fei Sha,"ml,vision",61,18.1
University of Southern California ,Sven Koenig,ai,53,16.5
University of Southern California ,Yan Liu 0002,ml,33,8.9
University of Southern California ,Haipeng Luo,ml,30,9.3
University of Southern California ,Haipeng Luo,ml,30,9.3
University of Southern California ,Laurent Itti,"vision,robotics",25,8.9
University of Southern California ,Laurent Itti,"vision,robotics",25,8.9
University of Southern California ,Bistra Dilkina,ai,24,5.5
University of Southern California ,Ulrich Neumann,vision,24,7.8
University of Southern California ,Robin Jia,nlp,20,4.9
University of Southern California ,C.-C. Jay Kuo,vision,14,2.7
University of Southern California ,Mahdi Soltanolkotabi,ml,14,5.4
University of Southern California ,David Kempe 0001,"ecom,ai",13,6.1
University of Southern California ,Jesse Thomason,"ai,robotics",12,2.7
University of Southern California ,Jesse Thomason,"ai,robotics",12,2.7
University of Southern California ,Jesse Thomason,"ai,robotics",12,2.7
University of Southern California ,Amir Salman Avestimehr,ml,10,2.4
University of Southern California ,Shri Narayanan,nlp,10,2.9
University of Southern California ,Vatsal Sharan,ml,8,2.3
University of Southern California ,Viktor K. Prasanna,"db,ml",4,1.0
University of Southern California ,Viktor K. Prasanna,"db,ml",4,1.0
University of Southern California ,Cyrus Shahabi,db,4,0.8
University of Southern California ,Gaurav S. Sukhatme,robotics,4,0.7
University of Southern California ,Shang-Hua Teng,theory,4,1.4
University of Southern California ,Maja J. Mataric,robotics,3,1.3
University of Southern California ,Mukund Raghothaman,"pl,se",3,0.7
University of Southern California ,Erdem Biyik,robotics,2,0.4
University of Southern California ,Weihang Wang 0001,se,1,0.1
University of Southern California ,Souti Chattopadhyay,se,1,0.1
Singapore Management University ,Steven C. H. Hoi,"ml,ai",93,24.6
Singapore Management University ,Steven C. H. Hoi,"ml,ai",93,24.6
Singapore Management University ,Jing Jiang 0001,nlp,39,11.3
Singapore Management University ,Qianru Sun,vision,28,6.0
Singapore Management University ,Chong-Wah Ngo,vision,27,6.7
Singapore Management University ,Akshat Kumar,ai,26,9.1
Singapore Management University ,Pradeep Varakantham,ai,25,7.4
Singapore Management University ,Wei Gao 0001,"nlp,ai",22,5.1
Singapore Management University ,Wei Gao 0001,"nlp,ai",22,5.1
Singapore Management University ,Yixin Cao 0002,nlp,21,3.5
Singapore Management University ,Hady Wirawan Lauw,ai,21,9.1
Singapore Management University ,Zhiwu Huang,vision,19,4.4
Singapore Management University ,Hoong Chuin Lau,ai,18,5.5
Singapore Management University ,Arunesh Sinha,ai,16,3.7
Singapore Management University ,Yuan Fang 0001,"ai,web+ir",14,4.0
Singapore Management University ,Ee-Peng Lim,"ai,nlp",14,3.4
Singapore Management University ,Ee-Peng Lim,"ai,nlp",14,3.4
Singapore Management University ,Wen-Yan Lin,vision,14,3.1
Singapore Management University ,Ah-Hwee Tan,ai,12,4.6
Singapore Management University ,Guansong Pang,"ai,vision",11,2.5
Singapore Management University ,Guansong Pang,"ai,vision",11,2.5
Singapore Management University ,Xiaofei Xie,se,11,1.6
Singapore Management University ,Shih-Fen Cheng,ai,9,2.6
Singapore Management University ,Baihua Zheng,"db,ai",9,1.8
Singapore Management University ,Baihua Zheng,"db,ai",9,1.8
Singapore Management University ,Haewoon Kwak,"web+ir,hci,nlp",8,2.1
Singapore Management University ,Lizi Liao,"web+ir,ai",8,1.6
Singapore Management University ,Feida Zhu 0001,"ai,db",6,1.4
Singapore Management University ,Feida Zhu 0001,"ai,db",6,1.4
Singapore Management University ,Jisun An,"nlp,web+ir",4,1.0
Singapore Management University ,HweeHwa Pang,db,4,1.1
Singapore Management University ,David Lo 0001,se,3,0.5
Singapore Management University ,Yuchen Li 0001,db,3,0.6
Singapore Management University ,Lingxiao Jiang,se,2,0.7
Singapore Management University ,Jun Sun 0001,se,1,0.2
Singapore Management University ,Tien,Mai,1,0.5
Singapore Management University ,Kyriakos Mouratidis,db,1,0.3
Johns Hopkins University ,Alan L. Yuille,vision,195,52.4
Johns Hopkins University ,Rama Chellappa,vision,108,35.2
Johns Hopkins University ,René Vidal,"vision,ml",85,31.3
Johns Hopkins University ,René Vidal,"vision,ml",85,31.3
Johns Hopkins University ,Benjamin Van Durme,nlp,81,24.1
Johns Hopkins University ,Jason Eisner,nlp,64,27.0
Johns Hopkins University ,Mark Dredze,nlp,49,16.4
Johns Hopkins University ,Philipp Koehn,nlp,42,13.9
Johns Hopkins University ,Raman Arora,ml,31,10.6
Johns Hopkins University ,David Yarowsky,nlp,27,10.1
Johns Hopkins University ,Gregory D. Hager,"robotics,vision",25,6.9
Johns Hopkins University ,Gregory D. Hager,"robotics,vision",25,6.9
Johns Hopkins University ,Suchi Saria,"ml,ai",7,2.6
Johns Hopkins University ,Suchi Saria,"ml,ai",7,2.6
Johns Hopkins University ,Jeremias Sulam,"ml,vision",6,1.6
Johns Hopkins University ,Jeremias Sulam,"ml,vision",6,1.6
Johns Hopkins University ,Russell H. Taylor,robotics,5,1.1
Johns Hopkins University ,Russell H. Taylor,robotics,5,1.1
Johns Hopkins University ,Joshua T. Vogelstein,ml,4,1.1
Johns Hopkins University ,Alexis J. Battle,ml,3,0.8
Johns Hopkins University ,Michael Dinitz,theory,2,0.5
Johns Hopkins University ,Yinzhi Cao,security,1,0.2
Johns Hopkins University ,Yinzhi Cao,security,1,0.2
University of Oxford ,Edith Elkind,ai,64,20.3
University of Oxford ,Shimon Whiteson,ml,59,15.7
University of Oxford ,Phil Blunsom,nlp,54,18.2
University of Oxford ,Thomas Lukasiewicz,ai,54,15.2
University of Oxford ,Ian Horrocks 0001,ai,48,14.3
University of Oxford ,Yarin Gal,ml,47,12.7
University of Oxford ,Bernardo Cuenca Grau,ai,35,10.8
University of Oxford ,Georg Gottlob,ai,23,7.0
University of Oxford ,Boris Motik,ai,22,6.4
University of Oxford ,Michael J. Wooldridge,ai,22,5.3
University of Oxford ,Alex Rogers,ai,21,5.2
University of Oxford ,Marta Z. Kwiatkowska,ai,19,5.8
University of Oxford ,Andrew Markham,"robotics,vision",19,3.3
University of Oxford ,Andrew Markham,"robotics,vision",19,3.3
University of Oxford ,Agathoniki Trigoni,"robotics,vision",19,3.3
University of Oxford ,Agathoniki Trigoni,"robotics,vision",19,3.3
University of Oxford ,Varun Kanade,ml,17,5.2
University of Oxford ,Peter Jeavons 0001,ai,6,1.6
University of Oxford ,Michael Benedikt,"logic,ai,db",6,1.9
University of Oxford ,Michael Benedikt,"logic,ai,db",6,1.9
University of Oxford ,Paul W. Goldberg,ecom,6,1.7
University of Oxford ,Nigel Shadbolt,hci,6,1.6
University of Oxford ,Alessandro Abate,"logic,ai",4,1.0
University of Oxford ,Stanislav Zivný,theory,4,1.0
University of Oxford ,Luca Cardelli,"ai,logic",2,0.4
University of Oxford ,Seth R. Flaxman,ml,2,0.3
University of Oxford ,Leslie Ann Goldberg,theory,2,0.5
University of Oxford ,Leslie Ann Goldberg,theory,2,0.5
University of Oxford ,Elias Koutsoupias,"theory,ecom",1,0.3
University of Oxford ,Thomas F. Melham,security,1,0.2
University of Oxford ,Thomas F. Melham,security,1,0.2
University of Oxford ,Dan Olteanu,db,1,0.2
University of Oxford ,Rahul Santhanam,theory,1,0.3
CUHK (SZ) ,Hongyuan Zha,"ml,ai",121,30.0
CUHK (SZ) ,Hongyuan Zha,"ml,ai",121,30.0
CUHK (SZ) ,Chris Ding,ai,66,20.3
CUHK (SZ) ,Haizhou Li 0001,nlp,42,11.8
CUHK (SZ) ,Haizhou Li 0001,nlp,42,11.8
CUHK (SZ) ,Baoyuan Wu,vision,34,6.9
CUHK (SZ) ,Yan Song 0003,nlp,31,7.3
CUHK (SZ) ,Xiaoguang Han 0001,vision,28,5.1
CUHK (SZ) ,Shuguang Cui,vision,27,4.1
CUHK (SZ) ,Zhen Li 0026,"vision,ai",17,3.0
CUHK (SZ) ,Zhen Li 0026,"vision,ai",17,3.0
CUHK (SZ) ,Ruimao Zhang,vision,17,2.8
CUHK (SZ) ,Guanying Chen,vision,9,2.0
CUHK (SZ) ,Tianshu Yu,"vision,ml",9,2.4
CUHK (SZ) ,Tianshu Yu,"vision,ml",9,2.4
CUHK (SZ) ,Rui Huang 0001,vision,8,2.1
CUHK (SZ) ,Wenye Li 0001,ml,8,3.3
CUHK (SZ) ,Zhi-Quan Luo,ml,8,2.0
CUHK (SZ) ,Baoxiang Wang 0001,"ml,ai",7,2.8
CUHK (SZ) ,Baoxiang Wang 0001,"ml,ai",7,2.8
CUHK (SZ) ,Shuang Li 0002,ml,7,1.2
CUHK (SZ) ,Jicong Fan,"ai,vision,ml",6,3.3
CUHK (SZ) ,Jicong Fan,"ai,vision,ml",6,3.3
CUHK (SZ) ,Jicong Fan,"ai,vision,ml",6,3.3
CUHK (SZ) ,Yixiang Fang,db,4,0.8
CUHK (SZ) ,Qilin Sun 0001,"vision,graphics",3,0.7
CUHK (SZ) ,Tsung-Hui Chang,nlp,3,0.6
CUHK (SZ) ,Liyan Xie,ml,2,0.5
CUHK (SZ) ,Zhenglong Sun 0001,robotics,1,0.2
CUHK (SZ) ,Kaiming,Shen,1,0.2
Tel Aviv University ,Lior Wolf,vision,110,43.4
Tel Aviv University ,Amir Globerson,ml,57,17.3
Tel Aviv University ,Yishay Mansour,ml,54,16.5
Tel Aviv University ,Shai Avidan,vision,48,20.3
Tel Aviv University ,Shai Avidan,vision,48,20.3
Tel Aviv University ,Jonathan Berant,nlp,47,14.3
Tel Aviv University ,Tomer Koren,ml,33,10.7
Tel Aviv University ,Omer Levy,nlp,28,8.3
Tel Aviv University ,Raja Giryes,vision,16,3.4
Tel Aviv University ,Michal Feldman,"ecom,ai",14,4.2
Tel Aviv University ,Roi Livni,ml,14,4.7
Tel Aviv University ,Uri Stemmer,ml,13,3.6
Tel Aviv University ,Haim Kaplan,"theory,ml",12,3.2
Tel Aviv University ,Haim Kaplan,"theory,ml",12,3.2
Tel Aviv University ,Haim Kaplan,"theory,ml",12,3.2
Tel Aviv University ,Yair Carmon,ml,11,2.5
Tel Aviv University ,Yair Carmon,ml,11,2.5
Tel Aviv University ,Alon Cohen,ml,11,3.0
Tel Aviv University ,Ran Gilad-Bachrach,ml,11,3.4
Tel Aviv University ,Nadav Cohen,ml,10,3.7
Tel Aviv University ,Yossi Matias,ml,8,1.4
Tel Aviv University ,Amit Bermano,"graphics,vision",6,1.7
Tel Aviv University ,Nathan Intrator,ml,3,1.0
Tel Aviv University ,Shiri Chechik,theory,1,0.3
Tel Aviv University ,Daniel Deutch,db,1,0.3
Tel Aviv University ,Tova Milo,db,1,0.3
Tel Aviv University ,Mahmood Sharif,"security,hci",1,0.2
Tel Aviv University ,Mahmood Sharif,"security,hci",1,0.2
University of Sydney ,Dacheng Tao,vision,262,62.3
University of Sydney ,Chang Xu 0002,vision,98,20.0
University of Sydney ,Tongliang Liu,ml,69,13.0
University of Sydney ,James R. Curran,nlp,27,11.4
University of Sydney ,Fabio Ramos 0001,robotics,22,8.0
University of Sydney ,Jonathan K. Kummerfeld,nlp,21,5.6
University of Sydney ,Tom Weidong Cai,vision,17,3.7
University of Sydney ,Tom Weidong Cai,vision,17,3.7
University of Sydney ,Sasha Rubin,ai,14,3.9
University of Sydney ,Sanjay Chawla,"vision,ml,ai",8,1.5
University of Sydney ,Sanjay Chawla,"vision,ml,ai",8,1.5
University of Sydney ,Sanjay Chawla,"vision,ml,ai",8,1.5
University of Sydney ,Wei Bao,"ai,ml",7,2.2
University of Sydney ,Wei Bao,"ai,ml",7,2.2
University of Sydney ,Clément L. Canonne,"theory,ml",7,1.9
University of Sydney ,Clément L. Canonne,"theory,ml",7,1.9
University of Sydney ,Irena Koprinska,"nlp,hci",4,0.8
University of Sydney ,David Dagan Feng,vision,3,0.5
University of Sydney ,Albert Y. Zomaya,ai,3,0.5
University of Sydney ,Joachim Gudmundsson,"theory,ai",2,0.7
University of Sydney ,Joachim Gudmundsson,"theory,ai",2,0.7
University of Sydney ,Lijun Chang,db,1,0.5
University of Sydney ,Seok-Hee Hong,db,1,0.3
Pennsylvania State University ,C. Lee Giles,ai,47,11.9
Pennsylvania State University ,Robert T. Collins,vision,32,14.2
Pennsylvania State University ,Yanxi Liu,vision,30,10.8
Pennsylvania State University ,Zhenhui Li,ai,23,4.3
Pennsylvania State University ,Rui Zhang 0037,nlp,22,3.7
Pennsylvania State University ,Mehrdad Mahdavi,ml,18,4.5
Pennsylvania State University ,Suhang Wang,ai,18,3.9
Pennsylvania State University ,Vasant G. Honavar,"ai,web+ir",17,5.6
Pennsylvania State University ,Dongwon Lee 0001,"web+ir,ai,nlp",16,4.7
Pennsylvania State University ,Dongwon Lee 0001,"web+ir,ai,nlp",16,4.7
Pennsylvania State University ,Zihan Zhou 0001,vision,16,4.1
Pennsylvania State University ,Sharon X. Huang,vision,15,4.3
Pennsylvania State University ,Rebecca J. Passonneau,nlp,13,4.0
Pennsylvania State University ,Huijuan Xu 0001,vision,12,2.5
Pennsylvania State University ,Hadi Hosseini,ai,11,4.1
Pennsylvania State University ,Hadi Hosseini,ai,11,4.1
Pennsylvania State University ,Fenglong Ma,"ai,web+ir",11,2.0
Pennsylvania State University ,Daniel Kifer,"db,ai",10,2.2
Pennsylvania State University ,Daniel Kifer,"db,ai",10,2.2
Pennsylvania State University ,Shomir Wilson,nlp,10,3.1
Pennsylvania State University ,Xiang Zhang 0001,"ai,web+ir,db",9,1.6
Pennsylvania State University ,Xiang Zhang 0001,"ai,web+ir,db",9,1.6
Pennsylvania State University ,Jinghui Chen,"ml,ai",8,2.1
Pennsylvania State University ,Jinghui Chen,"ml,ai",8,2.1
Pennsylvania State University ,Arzoo Katiyar,nlp,7,2.7
Pennsylvania State University ,Dinghao Wu,security,3,0.6
Pennsylvania State University ,Dinghao Wu,security,3,0.6
Pennsylvania State University ,Ting Wang 0006,security,2,0.5
Pennsylvania State University ,Ting Wang 0006,security,2,0.5
Pennsylvania State University ,Jesse L.,Barlow,2,0.6
Pennsylvania State University ,Swaroop Ghosh,eda,1,0.5
Pennsylvania State University ,Linhai Song,"arch,se",1,0.2
Pennsylvania State University ,Linhai Song,"arch,se",1,0.2
Seoul National University ,Kyoung Mu Lee,vision,92,31.3
Seoul National University ,Bohyung Han,vision,79,22.9
Seoul National University ,Gunhee Kim,"vision,ml",59,17.4
Seoul National University ,Gunhee Kim,"vision,ml",59,17.4
Seoul National University ,Sungroh Yoon,"vision,ml",38,9.2
Seoul National University ,Sungroh Yoon,"vision,ml",38,9.2
Seoul National University ,Seung-won Hwang,"ai,nlp",36,9.2
Seoul National University ,Seung-won Hwang,"ai,nlp",36,9.2
Seoul National University ,Nojun Kwak,vision,29,7.3
Seoul National University ,Byoung-Tak Zhang,"ai,ml,robotics",28,7.9
Seoul National University ,Byoung-Tak Zhang,"ai,ml,robotics",28,7.9
Seoul National University ,Byoung-Tak Zhang,"ai,ml,robotics",28,7.9
Seoul National University ,Hyun Oh Song,ml,18,5.0
Seoul National University ,Hanbyul Joo,vision,16,3.4
Seoul National University ,Songhwai Oh,robotics,16,4.7
Seoul National University ,Songhwai Oh,robotics,16,4.7
Seoul National University ,Kyomin Jung,"ai,nlp",15,4.2
Seoul National University ,Kyomin Jung,"ai,nlp",15,4.2
Seoul National University ,Sang-goo Lee,"ai,nlp",10,2.9
Seoul National University ,Sang-goo Lee,"ai,nlp",10,2.9
Seoul National University ,Sungjoo Yoo,"vision,eda",7,2.3
Seoul National University ,Sungjoo Yoo,"vision,eda",7,2.3
Seoul National University ,U Kang,"web+ir,db",6,1.7
Seoul National University ,Wonyong Sung,"ml,ai",6,1.7
Seoul National University ,Wonyong Sung,"ml,ai",6,1.7
Seoul National University ,Byung-Gon Chun,"os,ml",4,0.8
Seoul National University ,Sun Kim comp.,"bio,ai",4,1.2
Seoul National University ,Bernhard Egger,vision,3,0.5
Seoul National University ,Gahgene Gweon,"nlp,hci",3,0.7
Seoul National University ,Wonjong Rhee,ai,3,1.0
Seoul National University ,Ted Taekyoung Kwon,"metrics,web+ir,security",2,0.4
Seoul National University ,Ted Taekyoung Kwon,"metrics,web+ir,security",2,0.4
Seoul National University ,Byoungyoung Lee,security,2,0.4
Seoul National University ,Byoungyoung Lee,security,2,0.4
Seoul National University ,Kyogu Lee,ml,2,0.5
Seoul National University ,Kiyoung Choi,"eda,arch",1,0.3
Seoul National University ,Bongki Moon,db,1,0.5
Seoul National University ,Kyuseok Shim,db,1,0.3
Seoul National University ,Kyuseok Shim,db,1,0.3
University of Illinois at Chicago ,Philip S. Yu,"ai,web+ir",93,19.5
University of Illinois at Chicago ,Bing Liu 0001,nlp,72,22.5
University of Illinois at Chicago ,Cornelia Caragea,"nlp,ai",35,12.3
University of Illinois at Chicago ,Cornelia Caragea,"nlp,ai",35,12.3
University of Illinois at Chicago ,Xinhua Zhang,ml,27,8.0
University of Illinois at Chicago ,Brian D. Ziebart,"ml,ai",22,6.2
University of Illinois at Chicago ,Brian D. Ziebart,"ml,ai",22,6.2
University of Illinois at Chicago ,Sathya N. Ravi,vision,21,4.8
University of Illinois at Chicago ,Wei Tang,vision,19,5.1
University of Illinois at Chicago ,Ian A. Kash,"ecom,ai",9,2.9
University of Illinois at Chicago ,Lev Reyzin,ai,8,4.3
University of Illinois at Chicago ,Lu Cheng,"ai,web+ir",7,1.7
University of Illinois at Chicago ,Piotr J. Gmytrasiewicz,ai,6,3.0
University of Illinois at Chicago ,Natalie Parde,"nlp,ai",6,2.4
University of Illinois at Chicago ,Natalie Parde,"nlp,ai",6,2.4
University of Illinois at Chicago ,Elena Zheleva,"ai,security",5,2.0
